id,category,title,body
250,consommer,Communiquer sur les filières courtes,De plus en plus de citoyens déménagent et à chaque fois il est difficile au début de son installation de trouver les coopératives locales ou les ventes de produits locaux existantes ou tout autres possibilités de consommer mieux et local exitantes. Les mairies devraient mettre en place un livret d'accueils pour les citoyens ! Faire de la publicité sur les agriculteurs et leurs produits pour éviter les déplacements.
254,consommer,Taxer fortement les produits emballés dans du plastique,"Il existe souvent des alternatives au plastique comme, par exemple :
- le papier qui peut parfaitement emballer le papier toilette (certaines marques le font)
- le carton enduit de cire végétale pour les yaourts
- le verre (qu'il faudrait consigner)
- et bien d'autres options 
Je propose donc de taxer les produits des marques qui ne font pas l'effort de changer et vous verrez, comme par magie, leurs pratiques se modifier !"
1865,consommer,Climatisation magasin,"Interdire les magasins, principalement les grandes enseignes à chauffer (l'hiver) et climatiser (l'été) non seulement à outrance mais surtout en laissant les portes grandes ouvertes pour faciliter l'accès aux consommateurs"
369,consommer,Consommation locale,"Il faut favoriser la consommation de produit locaux dans tous les domaines. Il est aberrant de manger un kiwi de Nouvelle-Zélande en regardant un télé coréenne dans des vêtements fait au Bangladesh. 
Pour cela, les produits importées doivent être taxés au bénéfices des produits locaux et des produits de première nécessité. La taxation des vols peut aussi être utile pour réduire l'acheminement de marchandise vers la France. Cela doit être accompagné par le développement des filières peu développée en France.
Il faut interdire la création de nouveaux entrepôts de poduits venant du monde entier.
Il faut réduire notre consommation, donc interdire la publicité. Surtout interdire les panneaux publicitaires numériques qui consomment autant d'énergie qu'un foyer par an.
Il faut interdire les grands projets climaticides, comme celui d'Europacity, qui détruisent les commerçants locaux et favorisent l'importation de produits. 
Il faut réglementer les emballages plastiques et interdire le suremballage. Les supermarchés pourraient être taxé sur la quantité d'emballage vendu.
Il faut créer un éco label pour chaque produit gérer par une instance libre et indépendante dont le financement sera à la charge des entreprises au prorata des notes obtenues par leurs produits.
Il faut obliger les producteurs de produits électroniques à développer des produits réparables (certains appareils ne peuvent même pas être ouvert).
Il faut sévèrement punir le fait de détruire des produits neufs."
266,consommer,Inciter l'achat aliments en vrac,"Passer à l'achat des aliments en vrac demande un véritable effort (emporter ses contenants, s'organiser, gérer ses réserves...) Or actuellement , il n'y a pas ou très peu d'écart de prix avec les aliments similaires emballés. pourtant beaucoup de grandes ou moyennes surfaces proposent cette possibilité. mais cela reste essentiellement un acte militant. 
Une véritable incitation financière pourrait démultiplier les volontaires. Il semblerait normal d'ajuster la TVA à ce type de produits plus vertueux. l'économie peut sembler peu significative mais cela pourrait également encourager les professionnels de la restauration à entrer dans ce cercle."
274,consommer,"Extention des cas d'application de la loi ""no pub""","A partir de la loi qui interdit la publicité pour les cigarettes, étendre son domaine d'application.  
Une commission citoyenne tirée au sort chaque année aurait pour mission d'étendre la liste des produits et services interdits de pub, sur des critères de GES / Justice Sociale. 
Les citoyens proposeraient des produits / services à exclure de la publicité, soit parce qu'ils stimulent la consommation de GES (voiture individuelle) soir parce qu'ils stimulent les inégalités sociales (produits de luxe), soit les deux ensemble (avion). La commission, étudierait les propositions avec les méthodes de son choix et en toute transparence (éviter l'influence des lobbys à travers l'expertise). Les décisions de la commission seraient applicables avec un délai d'un an pour que la commission suivante travaille sur des bases rafraichies. 
Ce mécanisme de long terme assainirait progressivement l'envahissement de nos vies par la pub."
248,consommer,Les villages vacances zéro déchet,"Créer un village vacances zéro déchet dans chaque département (Au moins).
 Le village vacances zéro déchet c'est un village autonome, autosuffisant, produisant zéro déchet et  ne  produisant pas de gaz à effet de serre.  Toute la nourriture est produite à l'intérieur du village par les employés et les vacanciers. L'eau peut être pompé dans un puits, par exemple, puis filtrée, ou bien l'on peux récupérer l'eau de pluie.  Aucun déchets n'est produit  puisque il n'y a pas de plastique. Les paniers sont par exemple en osier, les bols et assiettes en terre cuite, et les déchets organiques sont mis au compost.  L'idée ici est d'avoir plusieurs villages qui ne se ressemblent pas et qui deviennent une multitude de terrains d'expériences permettant de trouver des modèles de villages autonomes en énergie, en eau et en nourriture.  Pour certains il peut ne pas y avoir d'électricité, pour d'autres il peut y avoir de l'électricité produite par une éolienne par exemple. Les logements sont de type : Tiny House, yourte, chalet,  roulotte, ou tout autre habitat écologique.
 Plusieurs activités au cours de la semaine de vacances sont proposés pour les vacanciers comme il s'occuper du potager, s'occuper des animaux, apprendre la Permaculture, l'agroforesterie, la vannerie, la cueillette, la traite, l'équitation, etc..."
268,consommer,Taxe kilométrique/droit de douane,"Il faut garantir garantir la non concurrence avec des produit venant de loin via une TAXE KILOMETRIQUE qui prendrait en compte le cout écologique du transport. Cesser de signer à tout va des traités transatlantique : Japon, Canada, etc.
On ne pourra pas parler de transition écologique sans questionner le fonctionnement du système actuel néolibéraliste, il faut réapprendre à consommer local, moins mais de meilleure qualité."
418,consommer,Emballages plastiques ,"Taxer les produits qui ne sont pas de première nécessité alimentaire et qui sont emballés dans du plastique, type sodas, barres chocolatées, bonbons car:
- en consommer trop est mauvais pour la santé 
- ces produits de consommation ""récréative"" sont ceux que l'on retrouve le plus dans l'environnement."
1866,consommer,Eclairage urbain,Interdire aux magasins et principalement les grandes enseignes d'éclairer leurs vitrines à partir d'une certaine heure
2223,consommer,"Atelier de réparation participatif et solidaire ""Repair Café""","Créer des ateliers de réparation d'objets sur des petits territoires pour sensibiliser la population à la réparation et ainsi redonner une seconde vie aux objets. Lutter contre l'obsolescence programmée matérielle et logicielle. 
Accéder à une bibliothèque pour faciliter la réparation. S'inspirer de la Suède qui a opté pour un allègement fiscal des personnes qui réparent leurs propres objets. Éduquer les plus jeunes à s'approprier les objets.
Favoriser la multiplication des Repair Cafés sur tout le territoire comme en Hollande ou Belgique."
316,consommer,Huile de palme et huile de coco,"Interdire totale de l'utilisation de l'huile de palme en France, que ce soit pour les produits alimentaires ou pour les carburants. De même pour l'huile de noix de coco qui vient de plus en plus remplacer l'huile de palme dans les produits alimentaires."
421,consommer,Limiter les emballages (surtout plastiques),"Trouver le moyen de mettre des contraintes pour inciter producteurs et consommateurs à ne pas acheter des produits emballés, par exemple affichage séparé du prix de l'emballage,  taxe au poids de l'emballage ou ratio produit/emballage."
361,consommer,Favoriser la proximité,"Création d'une taxe applicable à tout produit physique. Cette taxe serait relative au poids de la marchandise et au nombre de kilomètres parcourus. 

Cette taxe présenterait plusieurs avantages : 
 - Équilibrer la balance commerciale sans discrimination en se référant à des notions simples (le kilomètre parcouru et le poids) pour rapprocher les consommateurs et les producteurs
 - Réindustrialiser et développer à nouveau les tissus économiques régionaux en rapatriant les bassins d'emplois au plus proche des bassins de vie
 - Diminuer le trafic de marchandises au niveau mondial et donc la pollution qui en découle
 - Arrêter la course aux économies d'échelles qui concentre les problèmes (on le voit avec les centrales d'achats, mais aussi avec les problèmes environnementaux que posent les sites industriels de grande échelle, sans parler des effets pervers sur les inégalités de revenu, la concentration de la misère, les capacités de nuisance des lobbys à la tête de ces empires industriels, ...)
 - Arrêter avec l'hypocrisie d'une production de biens importée dont les pratiques sociales et environnementales ne sont pas en adéquation avec nos valeurs et le besoin d'une transition écologique.
 - Remettre de la proximité entre le producteur et son client, ramener de l'humain dans cette relation et ne plus voir cette relation que sous l'aune de simples indicateurs financiers."
